session,ts,ax,ay,az,at,v,stroke phase
8,4135,-0.47144,-0.118166,1.050836,1.157789,0,
8,4254,-0.537184,-0.254074,1.00816,1.170259,0,
8,4398,-0.696846,-0.332646,0.574278,0.962311,0,
8,4517,-0.779026,-0.345387,0.168847,0.868725,0,
8,4636,-0.713282,-0.307163,-0.286374,0.827726,0,
8,4783,-0.931645,0.011372,-0.193907,0.951678,0,
8,4902,-0.807202,0.244964,0.138025,0.854771,0,
8,5021,-0.804854,0.261953,-0.137004,0.857426,0,
8,5141,-0.830682,0.109056,-0.35276,0.909046,0,
8,5260,-1.016173,0.36176,-0.295857,1.118485,0,
8,5412,-1.105396,0.438209,-0.065876,1.19091,0,
8,5531,-1.042,0.586858,-0.07536,1.198268,0,
8,5687,-1.11244,-0.21585,-0.416775,1.2074,0,
8,5823,-0.09811,-0.254074,-0.532951,0.598512,0,
8,5970,0.160168,0.633577,-0.613563,0.8964,0,
8,6089,0.801168,-0.691528,0.040816,1.059126,0,
8,6208,0.390271,-0.840178,-0.217616,0.951613,0,
8,6328,0.434882,-0.198861,-0.511613,0.700297,0,
8,6460,0.324527,-0.09693,-0.47842,0.586173,0,
8,6579,0.023985,-0.094806,-0.459452,0.469745,0,
8,6698,0.249392,-0.130907,-0.457081,0.536895,0,
8,6826,0.230608,-0.12666,-0.563774,0.622144,0,
8,6945,0.345659,-0.113918,-0.599338,0.701187,0,
8,7065,0.225912,-0.092683,-0.582741,0.631833,0,
8,7184,0.103816,-0.105424,-0.459452,0.482689,0,
8,7303,-0.072282,-0.016234,-0.506871,0.512256,0,
8,7463,-0.173246,-0.0672,-0.540064,0.571139,0,
8,7599,-0.194378,-0.135154,-0.445227,0.504258,0,
8,7735,-0.316473,0.062338,-0.585112,0.66813,0,
8,7854,-0.311777,0.257706,-0.305341,0.506804,0,
8,7985,-0.351693,0.359637,-0.400179,0.642783,0,
8,8124,0.035725,0.816203,-0.407292,0.91288,0,
8,8252,0.289307,1.06466,-0.146488,1.112951,0,
8,8371,-0.628755,1.527598,0.038445,1.652382,0,
8,8519,0.517062,1.02856,-0.40255,1.219563,0,
8,8639,-0.999737,1.45752,-1.00951,2.035424,0,
8,8774,1.216761,0.351142,-0.423888,1.335474,0,
8,8904,0.881,0.085697,-1.023736,1.353344,0,
8,9024,0.465406,0.499792,-1.405458,1.562596,0,
8,9143,-0.227249,1.400184,-0.793755,1.625486,0,
8,9262,1.12519,1.744201,-0.917044,2.269198,0,
8,9381,1.566611,0.916011,-0.88148,2.017512,0,
8,9514,0.416098,0.51678,-0.485533,0.822157,0,
8,9629,-0.001843,0.198246,-0.324309,0.380106,0,
8,9748,0.085033,0.76099,-0.362244,0.847088,0,
8,9867,-0.311777,1.071031,-0.369357,1.175047,0,
8,9997,0.16956,1.27914,0.121428,1.296031,0,
8,10117,-0.753198,2.07123,-0.423888,2.244322,0,
8,10285,-0.307081,1.442655,-0.886222,1.720738,0,
8,10466,0.700205,0.283188,-0.096699,0.761468,0,
8,10596,1.49852,-0.18612,-1.042704,1.835057,0,
8,10764,-0.079326,1.232422,-1.052187,1.622423,0,
8,10900,0.683769,1.810032,-0.822206,2.102327,0,
8,11028,1.578351,0.907516,-0.390695,1.862101,0,
8,11147,1.000747,0.750373,-0.596967,1.385974,0,
8,11266,-0.128634,0.202493,-0.272148,0.362787,0,
8,11402,-0.084022,0.652689,-0.350389,0.745543,0,
8,11551,-0.027671,1.005201,-0.234213,1.032497,0,
8,11687,-0.037063,1.406554,0.095348,1.410269,1,
8,11872,-0.015931,1.219681,-0.734481,1.423846,1,
8,12008,-0.628755,1.240916,-0.855399,1.633069,1,
8,12155,1.310681,0.35539,0.166476,1.368174,1,
8,12274,1.359989,0.089944,-1.414941,1.964617,1,
8,12393,0.380879,1.024312,-1.199186,1.622446,1,
8,12521,0.289307,2.024512,-1.049816,2.298795,1,
8,12653,1.620615,0.771608,-0.954979,2.033164,1,
8,12773,0.946743,0.616588,-0.376469,1.190896,1,
8,12892,-0.173246,0.578364,-0.461823,0.760131,1,
8,13048,0.035725,0.841686,-0.35276,0.913319,1,
8,13168,-0.030019,0.892651,-0.184423,0.911998,1,
8,13314,-0.302385,1.336477,-0.127521,1.376179,1,
8,13450,0.023985,2.016017,-0.243697,2.030835,1,
8,13569,0.063901,1.776055,-0.708401,1.913187,1,
8,13713,0.380879,1.060413,-0.281632,1.161405,1,
8,13841,1.268417,0.639947,0.209153,1.436022,0,
8,13960,1.505564,0.138786,-1.142283,1.894939,0,
8,14079,0.627417,1.007324,-1.3367,1.78749,0,
8,14199,-0.046455,1.905592,-1.130428,2.216147,0,
8,14334,1.305985,0.72489,-1.625955,2.207893,0,
8,14454,1.14867,0.637824,-0.613563,1.450076,0,
8,14573,-0.027671,0.499792,-0.383582,0.630629,0,
8,14722,-0.08637,0.504039,-0.537693,0.742044,0,
8,14858,0.021637,0.667554,-0.295857,0.730498,0,
8,14977,-0.161506,1.022189,-0.167827,1.048389,0,
8,15113,-0.241337,1.61254,-0.248439,1.649318,0,
8,15268,-0.015931,1.960805,-0.566145,2.040963,0,
8,15452,-0.473788,1.179333,-0.905189,1.560342,0,
8,15588,0.218868,0.567746,-0.348018,0.700967,0,
8,15707,1.18389,0.215234,-0.668095,1.376325,0,
8,15839,0.693161,1.062537,-1.206298,1.750603,0,
8,15969,-0.497268,1.699606,-0.98343,2.025604,0,
8,16105,1.132234,-0.347511,-1.514521,1.922626,0,
8,16241,0.608633,0.472186,-0.962092,1.232483,0,
8,16360,0.244696,0.433961,-0.364615,0.617367,0,
8,16480,-0.349345,0.459444,-0.594596,0.828659,0,
8,16616,0.089729,0.574117,-0.509242,0.77265,0,
8,16742,-0.015931,0.801338,-0.345647,0.872851,0,
8,16891,-0.377521,1.260028,-0.236584,1.336475,0,
8,17026,-0.081674,1.977793,-0.006603,1.97949,0,
8,17162,0.16956,1.599799,-0.525839,1.692517,0,
8,17282,-0.537184,1.056166,-0.670466,1.361462,0,
8,17417,0.84578,0.684542,-0.366986,1.148312,0,
8,17537,1.308333,0.174886,-0.376469,1.372607,0,
8,17656,0.890391,0.777979,-1.422054,1.849402,0,
8,17775,-0.217858,1.512733,-1.104348,1.885579,0,
8,17945,1.068838,-0.339016,-2.038499,2.326548,0,
8,18089,0.989007,0.729137,-0.722627,1.42547,0,
8,18208,-0.260121,0.550758,-0.210504,0.644445,0,
8,18355,-0.490224,0.425467,-0.684692,0.943475,0,
8,18491,-0.16855,0.752496,-0.623047,0.991387,0,
8,18638,-0.076978,0.860798,-0.366986,0.938924,0,
8,18774,-0.295341,1.274893,-0.219987,1.327017,0,
8,18923,-0.77433,1.954434,-0.362244,2.133218,0,
8,19058,0.176604,1.533968,-0.660982,1.679626,0,
8,19178,-0.795462,1.179333,-0.876738,1.671004,0,
8,19313,1.80141,0.962729,0.311103,2.066086,0,
8,19433,1.033619,0.323536,-0.623047,1.249492,0,
8,19560,0.79882,1.024312,-1.052187,1.671654,0,
8,19680,-0.429176,1.576439,-0.722627,1.786489,0,
8,19815,0.862216,3.428189,-0.523468,3.573501,0,
8,19959,0.77534,0.368131,-0.698917,1.106869,0,
8,20078,0.629765,0.329907,-0.848287,1.106812,0,
8,20198,-0.166202,0.261953,-0.765304,0.825792,0,
8,20354,-0.417436,0.166392,-0.689434,0.822957,0,
8,20490,-0.53014,0.064461,-0.594596,0.799217,0,
8,20626,-0.487876,0.100562,-0.466565,0.682509,0,
8,20761,-0.49492,0.3023,-0.613563,0.84427,0,
8,20917,-0.42448,0.425467,-0.689434,0.914617,0,
8,21065,-0.429176,0.644194,-0.715514,1.054106,0,
8,21201,-0.485528,0.773732,-0.684692,1.141578,0,
8,21348,-0.652235,0.703654,-0.556661,1.109239,0,
8,21495,-0.75085,0.678171,-0.357502,1.07308,0,
8,21631,-0.586491,0.76099,-0.144117,0.971519,0,
8,21767,-0.476136,0.805585,-0.032683,0.936345,0,
8,21903,-0.401,0.826821,0.019478,0.919137,0,
8,22022,-0.283601,0.916011,0.007623,0.958939,0,
8,22154,-0.128634,1.005201,0.02659,1.013746,0,
8,22274,-0.065238,0.949988,0.138025,0.962177,0,
8,22432,-0.067586,0.877787,0.365635,0.953292,0,
8,22551,-0.189682,0.867169,0.434392,0.98826,0,
8,22670,-0.229597,0.81408,0.512633,0.989057,0,
8,22789,-0.250729,0.775855,0.619325,1.023905,0,
8,22941,-0.401,0.763114,0.645406,1.07689,0,
8,23085,-0.621711,0.671801,0.564794,1.075562,1,
8,23204,-0.743806,0.656936,0.334813,1.047336,1,
8,23323,-0.734414,0.652689,0.005252,0.982545,1,
8,23443,-0.70389,0.544387,-0.30297,0.940005,1,
8,23578,-0.638147,0.559252,-0.523468,0.997002,1,
8,23723,-0.736762,0.597476,-0.672837,1.162973,1,
8,23858,-0.802506,0.661183,-0.549548,1.176087,1,
8,23994,-0.992693,0.608094,-0.310083,1.204727,1,
8,24143,-1.01852,0.467938,0.071638,1.123157,1,
8,24263,-0.781374,0.308671,0.500778,0.97806,1,
8,24382,-0.659279,0.094191,0.766324,1.01527,1,
8,24501,-0.717978,-0.118166,0.683341,0.998204,1,
8,24648,-0.328213,-0.041717,0.75684,0.825997,1,
8,24784,-0.43622,-0.296545,0.602729,0.800943,1,
8,24920,-0.260121,-0.317781,0.612213,0.737192,1,
8,25056,-0.201422,-0.470677,0.567165,0.764057,1,
8,25230,0.000505,-0.568361,0.503149,0.759075,1,
8,25369,0.190692,-0.58535,0.455731,0.765956,1,
8,25488,0.092077,-0.623574,0.349038,0.720521,1,
8,25608,0.160168,-0.64481,0.370377,0.760666,1,
8,25738,-0.184986,-0.474924,0.519746,0.727948,1,
8,25874,-0.328213,-0.419712,0.635922,0.829625,1,
8,26010,-0.314125,-0.508902,0.63118,0.869508,1,
8,26157,-0.243685,-0.491913,0.628809,0.834723,1,
8,26316,-0.391608,-0.387858,0.626438,0.834396,1,
8,26452,-0.50666,-0.364499,0.552939,0.83385,1,
8,26597,-0.579447,-0.34114,0.68097,0.957003,1,
8,26732,-0.595883,-0.392105,0.820855,1.087487,1,
8,26868,-0.523096,-0.31141,0.8825,1.072106,1,
8,27004,-0.405696,-0.324151,0.865903,1.009679,1,
8,27140,-0.307081,-0.351758,0.763953,0.895352,1,
8,27276,-0.253077,-0.468554,0.652519,0.842242,1,
8,27425,-0.088718,-0.423959,0.607471,0.746078,1,
8,27561,-0.13333,-0.438824,0.65726,0.801458,1,
8,27696,-0.112198,-0.49616,0.607471,0.792328,1,
8,27844,-0.114546,-0.494037,0.671486,0.841479,1,
8,28000,-0.15681,-0.421835,0.626438,0.771336,1,
8,28144,-0.09811,-0.547126,0.614583,0.828665,1,
8,28280,-0.079326,-0.494037,0.695195,0.856541,1,
8,28416,-0.292993,-0.423959,0.73076,0.894201,1,
8,28576,-0.222553,-0.485542,0.697566,0.878567,1,
9,49,-0.292993,-0.445195,0.723647,0.898726,0,
9,144,-0.307081,-0.572608,0.809001,1.037623,0,
9,264,-0.335257,-0.506778,0.711792,0.935879,0,
9,383,-0.332909,-0.447318,0.690454,0.887495,0,
9,502,-0.283601,-0.453689,0.664373,0.853027,0,
9,633,-0.231945,-0.530137,0.695195,0.904511,0,
9,761,-0.276557,-0.519519,0.616954,0.852653,0,
9,893,-0.196726,-0.398476,0.614583,0.758417,0,
9,1012,-0.19203,-0.547126,0.628809,0.85535,0,
9,1131,-0.220206,-0.608709,0.602729,0.884477,0,
9,1251,-0.262469,-0.610833,0.654889,0.933213,0,
9,1370,-0.370477,-0.553496,0.652519,0.932412,0,
9,1489,-0.267165,-0.464307,0.628809,0.82605,0,
9,1629,-0.342301,-0.549249,0.574278,0.865239,0,
9,1761,-0.281253,-0.591721,0.533972,0.845199,0,
9,1880,-0.246033,-0.608709,0.562423,0.864511,0,
9,2000,-0.396304,-0.612956,0.443876,0.854282,0,
9,2139,-0.391608,-0.530137,0.488924,0.820639,0,
9,2269,-0.354041,-0.474924,0.524488,0.791192,0,
9,2388,-0.48318,-0.619327,0.337184,0.854822,0,
9,2507,-0.586491,-0.423959,0.460472,0.857758,0,
9,2627,-0.736762,-0.417588,0.443876,0.956151,0,
9,2759,-0.71563,-0.271062,-0.12515,0.775412,0,
9,2906,-0.868249,0.113303,-0.485533,1.001218,0,
9,3025,-0.527792,0.138786,0.12617,0.560129,0,
9,3144,-0.865901,0.57624,-0.388324,1.11024,0,
9,3264,-1.051392,0.884157,-0.231842,1.393166,0,
9,3399,-0.579447,0.495545,0.007623,0.762484,0,
9,3538,-0.617015,0.644194,0.341925,0.955305,0,
9,3657,-0.50666,0.975471,0.443876,1.185442,0,
9,3789,-1.326107,0.501916,-0.063505,1.419335,0,
9,3925,-0.696846,-0.160637,-0.63016,0.953153,0,
9,4081,0.355051,-0.181872,-0.521097,0.656263,0,
9,4200,0.552282,-0.564114,-0.027941,0.78995,0,
9,4319,0.812908,-0.884773,-0.087215,1.204678,0,
9,4439,0.409055,-0.827436,-0.371728,0.995067,0,
9,4558,0.517062,-0.793459,-0.310083,0.996535,0,
9,4677,0.805864,0.183381,-0.27689,0.871615,0,
9,4821,0.521758,-0.107548,-0.485533,0.720791,0,
9,4948,0.254088,0.070832,-0.433372,0.507335,0,
9,5095,0.493582,-0.150019,-0.461823,0.692394,0,
9,5215,0.399663,0.047473,-0.663353,0.7759,0,
9,5334,0.023985,-0.039594,-0.416775,0.419338,0,
9,5453,0.021637,-0.103301,-0.45234,0.464489,0,
9,5572,-0.025323,0.098438,-0.52821,0.5379,0,
9,5692,-0.048803,0.047473,-0.559032,0.563162,0,
9,5824,-0.177942,0.202493,-0.407292,0.488419,0,
9,5943,-0.325865,0.370254,-0.25081,0.553337,0,
9,6063,0.007549,0.911764,-0.039796,0.912663,0,
9,6190,-0.591187,1.635899,-0.15123,1.746007,0,
9,6346,1.06649,0.748249,-0.440485,1.375247,0,
9,6465,-1.408286,1.141109,-0.639644,1.92212,0,
9,6596,1.881241,0.716396,-0.70603,2.133253,0,
9,6715,1.282505,0.591105,-2.434446,2.814383,0,
9,6847,-0.901121,1.601922,-1.874904,2.625536,0,
9,6967,0.770644,1.801537,-0.864883,2.141834,0,
9,7086,2.160651,1.054042,-0.134634,2.407809,0,
9,7205,-0.206118,0.629329,0.090606,0.668393,0,
9,7335,-0.804854,0.436085,-0.388324,0.994362,0,
9,7455,0.25174,1.349218,0.254201,1.395844,0,
9,7598,-0.710934,1.782425,-0.573257,2.002771,0,
9,7718,-0.037063,1.778178,-1.232379,2.163804,0,
9,7850,0.960831,0.346895,-1.090122,1.493954,0,
9,7992,1.303637,-1.039793,-1.365152,2.155059,0,
9,8111,-0.114546,0.548634,-1.71368,1.803003,0,
9,8230,-0.330561,1.661382,-1.41257,2.205633,0,
9,8349,1.921157,0.964853,-1.659148,2.715614,0,
9,8469,0.571065,0.162145,-0.348018,0.68813,0,
9,8588,-0.18029,0.521028,0.002881,0.551346,0,
9,8741,-0.107502,0.763114,-0.077731,0.774559,0,
9,8860,0.082685,1.478755,-0.210504,1.49595,0,
9,9054,0.942047,0.975471,-0.869625,1.610976,0,
9,9173,-0.584143,1.614664,-1.123316,2.051877,0,
9,9292,2.165348,0.385119,-0.295857,2.219139,0,
9,9411,1.458604,0.508286,-1.889129,2.440223,0,
9,9542,-0.114546,1.839762,-1.400716,2.315135,0,
9,9661,1.430428,2.379148,-0.850657,2.903461,0,
9,9794,2.329706,0.274694,-0.509242,2.400482,0,
9,9924,0.129644,0.514657,-0.317196,0.618298,0,
9,10043,-0.415088,0.567746,-0.160714,0.721431,0,
9,10179,-0.051151,0.788597,0.178331,0.810125,0,
9,10298,-0.027671,1.744201,-0.253181,1.762698,0,
9,10443,-0.523096,1.304623,-1.018994,1.736093,0,
9,10578,-0.476136,1.215433,-1.007139,1.648731,0,
9,10714,1.552523,0.899022,-0.10144,1.796903,0,
9,10847,0.963179,0.854427,-1.889129,2.286169,0,
9,10966,0.618025,1.720842,-1.414941,2.311993,0,
9,11117,1.376424,2.529921,-0.796126,2.98812,0,
9,11236,1.984553,-0.309286,-0.632531,2.105755,0,
9,11372,0.054509,0.54651,-0.421517,0.692331,0,
9,11491,-0.292993,0.36176,-0.32668,0.568713,0,
9,11627,-0.513704,1.138985,-0.248439,1.273931,0,
9,11771,0.106164,1.967175,0.237604,1.984315,0,
9,11904,-0.478484,1.226051,-1.011881,1.660136,0,
9,12040,0.183648,1.15385,-0.931269,1.494108,0,
9,12159,0.660289,0.344772,-0.295857,0.801487,0,
9,12278,1.634703,0.066585,-1.723164,2.376127,0,
9,12397,0.41375,1.536092,-1.377006,2.104023,0,
9,12539,1.235545,2.060612,-0.639644,2.486331,0,
9,12658,2.085516,0.132415,-0.95735,2.298571,0,
9,12777,0.188344,0.160022,-0.331422,0.413425,0,
9,12910,-0.072282,0.11118,-0.468936,0.487326,0,
9,13046,-0.119242,0.731261,-0.471307,0.878118,0,
9,13201,0.085033,1.391689,-0.087215,1.39701,0,
9,13320,-0.614667,1.950187,-0.886222,2.228549,0,
9,13456,0.359747,1.533968,-1.203928,1.982906,0,
9,13596,0.744816,0.926629,-1.037962,1.578213,0,
9,13715,1.585395,0.567746,-1.004768,1.960962,0,
9,13834,0.730729,1.270646,-1.144654,1.859768,0,
9,13967,-0.022975,2.079725,-0.47842,2.134167,0,
9,14114,2.79226,1.334353,-0.905189,3.224373,0,
9,14233,0.47245,0.436085,-0.426259,0.771412,0,
9,14352,-0.135678,0.637824,-0.594596,0.882481,0,
9,14497,-0.224901,0.637824,-0.262664,0.725529,0,
9,14632,-0.346997,1.03493,-0.279261,1.126709,0,
9,14768,0.190692,2.332429,-0.319567,2.36193,0,
9,14887,0.41375,1.30887,-0.843545,1.611179,0,
9,15036,0.723685,0.824697,-0.914673,1.428451,0,
9,15166,1.834282,0.461568,-1.199186,2.239571,0,
9,15286,1.200325,1.423543,-1.500295,2.391263,0,
9,15405,0.423142,2.326059,-0.407292,2.399059,0,
9,15524,2.254571,2.865444,0.315845,3.659729,0,
9,15655,0.686117,0.57624,-0.52821,1.040103,0,
9,15774,-0.095762,0.716396,-0.397808,0.825012,0,
9,15952,-0.051151,0.588982,-0.464194,0.75166,0,
9,16087,-0.257773,1.283388,-0.525839,1.410687,0,
9,16223,-0.337605,1.996905,-0.817464,2.184,0,
9,16359,0.063901,1.91621,-1.668632,2.541708,0,
9,16478,0.09912,1.003077,-1.064042,1.465665,0,
9,16598,1.12519,0.663306,-0.457081,1.383818,0,
9,16717,0.737772,1.502115,-1.58802,2.307047,0,
9,16836,0.089729,2.024512,-0.243697,2.0411,0,
9,16969,1.503216,2.88668,0.185443,3.259903,0,
9,17088,1.958725,0.219481,-1.810888,2.676582,0,
9,17219,-0.055847,0.489174,-0.623047,0.794102,0,
9,17393,-0.041759,0.794968,-0.355131,0.871685,0,
9,17529,-0.222553,1.045548,-0.473678,1.169219,0,
9,17665,-0.123938,1.79092,-0.582741,1.887416,0,
9,17811,-0.335257,1.440531,-0.521097,1.568142,0,
9,17947,-0.297689,1.088019,-0.172569,1.141133,0,
9,18096,0.25174,0.574117,-0.241326,0.67173,0,
9,18215,0.075641,0.444579,-0.585112,0.738734,0,
9,18335,-0.302385,0.56987,-0.924157,1.127055,0,
9,18502,-0.840074,0.11118,-0.333793,0.91077,0,
9,18638,-0.736762,-0.217973,0.266055,0.813091,0,
9,18793,-0.619363,-0.275309,0.52923,0.859936,0,
9,18929,-0.743806,-0.593844,0.619325,1.135545,0,
9,19065,-0.363433,-0.481295,0.63118,0.872993,0,
9,19214,-0.466744,-0.351758,0.621696,0.853282,0,
9,19350,-0.426828,-0.349634,0.754469,0.934692,0,
9,19486,-0.391608,-0.351758,0.737872,0.906392,0,
9,19621,-0.365781,-0.305039,0.78292,0.916411,0,
9,19757,-0.328213,-0.298669,0.839823,0.949857,0,
9,19893,-0.142722,-0.322028,0.78292,0.858508,0,
9,20029,-0.278905,-0.559867,0.481811,0.789545,0,
9,20165,-0.213162,-0.736123,0.311103,0.827103,0,
9,20322,-0.048803,-0.717011,0.10246,0.725937,0,
9,20469,0.042769,-0.846548,0.121428,0.856282,0,
9,20599,-0.020627,-0.64481,0.194927,0.673945,0,
9,20735,0.009897,-0.70427,0.081122,0.708995,0,
9,20855,-0.041759,-0.636315,0.166476,0.659056,0,
9,21011,-0.283601,-0.608709,0.119057,0.682005,1,
9,21147,-0.47144,-0.572608,-0.163085,0.759429,1,
10,344,-0.07463,-0.356005,0.839823,0.915211,0,
10,465,-0.081674,-0.330522,0.837452,0.904014,0,
10,595,-0.091066,-0.336893,0.842194,0.911636,0,
10,714,-0.09811,-0.34114,0.851678,0.92269,0,
10,833,-0.048803,-0.349634,0.83271,0.904451,0,
10,953,-0.072282,-0.330522,0.799517,0.868157,0,
10,1072,-0.135678,-0.396353,0.787662,0.892141,0,
10,1204,-0.12159,-0.358128,0.820855,0.903794,0,
10,1334,-0.206118,-0.254074,0.891984,0.950091,0,
10,1454,-0.159158,-0.379364,0.851678,0.945835,0,
10,1573,-0.189682,-0.387858,0.792404,0.902395,0,
10,1712,-0.177942,-0.387858,0.825597,0.929359,0,
10,1831,-0.19203,-0.419712,0.827968,0.947926,0,
10,1950,-0.220206,-0.394229,0.80663,0.924423,0,
10,2070,-0.224901,-0.4006,0.778178,0.903672,0,
10,2202,-0.267165,-0.411218,0.794775,0.933887,0,
10,2321,-0.290645,-0.428206,0.771066,0.928643,0,
10,2440,-0.349345,-0.428206,0.763953,0.942882,0,
10,2560,-0.307081,-0.360252,0.763953,0.898724,0,
10,2699,-0.304733,-0.428206,0.809001,0.96473,0,
10,2819,-0.250729,-0.468554,0.799517,0.960018,0,
10,2938,-0.290645,-0.4367,0.804259,0.960215,0,
10,3065,-0.267165,-0.423959,0.773436,0.921587,0,
10,3209,-0.393956,-0.268939,0.737872,0.878627,0,
10,3328,-0.455004,-0.309286,0.792404,0.964671,0,
10,3448,-0.485528,-0.389982,0.711792,0.945765,0,
10,3567,-0.469092,-0.417588,0.68097,0.926362,0,
10,3686,-0.537184,-0.438824,0.628809,0.936234,0,
10,3816,-0.431524,-0.483419,0.562423,0.858036,0,
10,3936,-0.612319,-0.506778,0.55531,0.969602,0,
10,4055,-0.586491,-0.606586,0.446247,0.954492,0,
10,4187,-0.717978,-0.65118,0.602729,1.141407,0,
10,4306,-0.339953,-0.649057,0.593245,0.942752,0,
10,4434,-0.452656,-0.491913,0.595616,0.89534,0,
10,4553,-0.619363,-0.55562,0.273168,0.875754,0,
10,4695,-0.635799,-0.578979,0.171218,0.876797,0,
10,4814,-0.544227,-0.689405,0.052671,0.879907,0,
10,4933,-0.501964,-0.653304,-0.134634,0.834805,0,
10,5103,-0.410392,-0.706393,-0.421517,0.919288,0,
10,5238,-0.281253,-0.578979,-0.35276,0.734003,0,
10,5374,-0.328213,-0.362376,-0.649128,0.812654,0,
10,5510,-0.07463,-0.254074,-0.336163,0.427936,0,
10,5646,-0.302385,0.113303,-1.580907,1.613549,0,
10,5789,-0.250729,0.378749,-0.672837,0.811804,0,
10,5909,-0.184986,0.085697,-0.47842,0.520047,0,
10,6028,-0.18029,0.140909,-0.32668,0.398848,0,
10,6160,-0.297689,0.78435,-0.577999,1.018777,0,
10,6291,-0.527792,0.958482,-0.160714,1.10593,0,
10,6421,-0.725022,1.289758,0.116686,1.484166,0,
10,6556,-1.208707,1.816402,-0.148859,2.186881,0,
10,6676,0.573413,0.686666,0.510262,1.029893,0,
10,6795,-0.983301,1.640146,-0.30297,1.936169,0,
10,6930,1.733318,2.139184,1.00816,2.932045,0,
10,7049,-0.795462,0.51678,-0.497387,1.071082,0,
10,7190,0.16956,0.758867,-1.583278,1.763916,0,
10,7325,-0.455004,1.355589,-0.786642,1.63201,0,
10,7481,0.077989,1.415049,-0.480791,1.496531,0,
10,7600,0.695509,1.228175,-2.128594,2.554028,0,
10,7731,0.376183,-0.00774,-0.442856,0.581115,0,
10,7850,-0.138026,0.068708,-0.691804,0.708777,0,
10,7969,-0.593535,0.166392,-0.720256,0.948018,0,
10,8089,-0.039411,0.227976,-0.324309,0.398374,0,
10,8221,-0.076978,0.87991,-0.359873,0.953769,0,
10,8340,0.009897,1.189951,0.17596,1.202931,0,
10,8460,-0.767286,1.674124,0.232862,1.856244,1,
10,8636,-0.238989,1.194198,-0.070618,1.219923,1,
10,8756,0.404359,1.495744,0.460472,1.616413,1,
10,8875,-0.314125,1.395936,-0.077731,1.432953,1,
10,9005,0.721337,0.663306,0.083493,0.9835,1,
10,9124,0.625069,1.236669,-0.665724,1.537287,0,
10,9268,-0.405696,1.559451,-0.27689,1.634975,0,
10,9387,-0.248381,1.625281,-0.203391,1.656684,0,
10,9507,1.010139,1.814279,-0.40255,2.115191,0,
10,9626,0.693161,0.155774,-0.789013,1.061734,0,
10,9745,0.258783,0.026237,-0.487904,0.552908,0,
10,9896,-0.264817,0.238593,-0.55429,0.659009,0,
10,10023,-0.126286,0.714272,-0.222358,0.758667,0,
10,10159,-0.123938,1.234545,0.164105,1.251557,0,
10,10292,-0.377521,1.449026,0.434392,1.559132,0,
10,10411,-1.795704,1.858874,-0.492645,2.631096,0,
10,10547,1.543131,1.096514,1.219173,2.251662,0,
10,10666,-1.157052,1.943816,-0.37884,2.293624,0,
10,10813,0.355051,0.837439,-0.139375,0.920212,0,
10,10932,0.350355,1.071031,-0.698917,1.326025,0,
10,11052,-0.358737,1.389566,-0.139375,1.441877,0,
10,11188,0.319831,1.529721,0.178331,1.57294,0,
10,11328,1.064142,1.438408,-0.931269,2.017097,0,
10,11448,0.383227,0.48068,-0.703659,0.934373,0,
10,11578,0.310439,-0.071447,-0.544806,0.631103,0,
10,11714,0.009897,0.321412,-0.596967,0.678066,0,
10,11833,0.101468,0.663306,-0.291116,0.73145,0,
10,11952,-0.560663,0.943617,-0.108553,1.102969,0,
10,12088,-0.612319,1.822773,-0.153601,1.928997,0,
10,12269,0.197736,0.833192,0.223378,0.884989,0,
10,12388,-0.722674,1.94594,-0.333793,2.102465,0,
10,12524,-0.516052,1.304623,-0.383582,1.454471,0,
10,12660,0.404359,0.890528,-0.027941,0.978431,0,
10,12787,0.082685,1.079525,-0.817464,1.356635,0,
10,12906,-0.227249,0.824697,-0.016087,0.855586,0,
10,13042,-0.161506,1.412925,-0.324309,1.458635,0,
10,13178,0.85752,1.555204,-0.350389,1.810185,0,
10,13310,0.319831,0.08145,-1.312991,1.353836,0,
10,13430,0.324527,0.166392,-0.841174,0.91683,0,
10,13549,-0.025323,0.064461,-0.537693,0.542135,0,
10,13685,-0.152114,0.376625,-0.563774,0.694857,0,
10,13832,-0.022975,0.535893,-0.381211,0.658051,0,
10,13968,-0.257773,1.294005,-0.191536,1.33326,0,
10,14112,-0.990345,1.508485,-0.658611,1.920958,0,
10,14259,1.033619,1.145356,0.258943,1.564372,0,
10,14391,-0.976257,1.593428,-0.931269,2.087906,0,
10,14527,0.613329,0.646318,-0.17731,0.908482,0,
10,14646,0.50767,0.775855,-0.682321,1.151192,0,
10,14786,-0.231945,0.924505,-0.912302,1.319395,0,
10,14922,0.059205,0.769485,-0.030312,0.772354,0,
10,15041,0.176604,1.502115,-0.490275,1.589939,0,
10,15171,1.179194,1.506362,-3.148099,3.683768,0,
10,15290,0.629765,0.346895,-0.952608,1.193483,0,
10,15434,-0.50666,0.05172,-0.988172,1.111694,0,
10,15578,-0.419784,0.527398,-0.786642,1.035941,0,
10,15714,0.021637,0.563499,-0.385953,0.683344,0,
10,15833,-0.16855,1.003077,-0.265035,1.051102,0,
10,15969,-0.187334,1.387442,0.173589,1.410753,0,
10,16088,-1.711176,1.776055,-0.37884,2.495198,0,
10,16224,1.435124,0.977594,-0.042167,1.736966,0,
10,16344,-0.645191,1.999029,-0.476049,2.153836,0,
